4.964265155000000050e+03,8.627718777000000046e+03,5.774888061999999991e+03,4.251329219000000194e+03,1.359058770000000095e+03,7.561746850999999879e+03,7.567298853000000236e+03,5.395533193999999639e+03,7.383175255000000107e+03,2.717737371000000167e+03,0.000000000000000000e+00,4.247900657999999794e+02,8.355534083000000464e+03,8.170515623999999661e+03,2.534423866999999973e+03,4.609627163000000110e+03,2.450441406999999799e+03,1.615290072999999893e+03,1.313346054999999978e+03,4.177319715000000322e+00,1.991730634000000009e+03,2.008682346999999936e+03,3.465724549000000025e+03,4.344598581999999624e+03,8.277857045999999173e+03,8.631501019999999698e+03,5.896762584000000061e+03,6.367641007000000172e+03,7.245138210000000072e+03,5.993383460000000014e+03,4.476463550999999825e+03,4.473008227999999690e+03,6.021883466000000226e+03,6.106347216999999546e+03,7.001671726999999919e+03,4.301805062999999791e+03,5.727973087999999734e+03,4.491296037000000069e+03,7.567156493999999839e+03,7.612000638999999865e+03,4.639058121000000028e+03,3.881389438000000155e+03,7.602705004999999801e+03,1.024070893000000069e+04,6.311736307999999553e+03
5.044216432000000168e+03,8.712101097000000664e+03,5.847131185000000187e+03,4.183786019000000124e+03,1.069117214999999987e+03,7.277049063999999817e+03,7.165445921000000453e+03,5.033814911999999822e+03,7.322131940999999642e+03,2.962771894999999859e+03,4.247900657999999794e+02,0.000000000000000000e+00,8.237595531000000847e+03,8.061503214999999727e+03,2.598478404999999839e+03,4.419488470000000234e+03,2.206117306000000099e+03,1.430685212999999976e+03,8.932630632000000332e+02,4.280470184000000131e+02,1.738361895999999888e+03,1.969401301999999987e+03,3.326054607000000033e+03,4.311136360999999852e+03,8.385494153999999980e+03,8.715963549000000057e+03,5.599007609000000230e+03,6.102553895000000011e+03,6.991055041999999958e+03,5.691425699999999779e+03,4.082311428999999862e+03,4.078771846000000096e+03,5.726003845999999612e+03,5.813285444000000098e+03,6.678010279000000082e+03,3.877019706000000042e+03,5.396507027999999991e+03,4.076621117000000140e+03,7.154986022000000048e+03,7.249346155999999610e+03,4.224033906999999999e+03,3.499148704000000180e+03,7.239573467999999593e+03,9.858452821000000768e+03,6.016761808000000201e+03
4.458676741000000220e+03,4.060010217000000011e+03,3.984539020000000164e+03,1.223583355999999912e+04,8.963547258000000511e+03,3.632233803999999964e+03,7.273947546000000330e+03,1.091096695000000000e+04,1.427219552000000022e+03,6.892584174999999959e+03,8.355534083000000464e+03,8.237595531000000847e+03,0.000000000000000000e+00,2.542355206999999950e+02,6.068386840999999549e+03,1.200369141999999920e+04,6.147203332000000046e+03,6.810335484000000179e+03,7.900623086999999941e+03,8.359016557000000830e+03,9.529729219999999259e+03,6.362023954999999660e+03,4.912511571000000004e+03,4.151694430999999895e+03,4.415514154999999846e+03,4.062831310000000030e+03,4.238253566999999748e+03,3.481559691999999814e+03,2.992175002999999833e+03,4.281337330000000293e+03,9.705831082999999126e+03,9.702054958999999144e+03,4.159675666000000092e+03,4.078868335999999999e+03,4.581336769999999888e+03,8.184236106999999720e+03,4.931922340000000077e+03,9.092108989000000292e+03,7.855047881000000416e+03,5.756251046000000315e+03,7.310495294999999714e+03,6.441451028999999835e+03,5.769692079000000376e+03,7.634268769999999677e+03,4.050006080000000111e+03
4.211902621999999610e+03,3.860651563999999780e+03,3.731148854999999912e+03,1.208294798000000083e+04,8.804909605999999258e+03,3.716675968000000012e+03,7.322886999000000287e+03,1.083306262000000061e+04,1.173004453999999896e+03,6.663703604999999698e+03,8.170515623999999661e+03,8.061503214999999727e+03,2.542355206999999950e+02,0.000000000000000000e+00,5.859101480999999694e+03,1.187427110999999968e+04,5.991174109999999928e+03,6.637157259999999951e+03,7.744551956999999675e+03,8.173948658000000250e+03,9.379087273999999525e+03,6.171699319999999716e+03,4.740241618000000017e+03,3.938431967999999870e+03,4.199477353999999650e+03,3.863592920000000049e+03,4.220366528999999900e+03,3.479098753000000215e+03,3.050908069999999952e+03,4.270339318000000276e+03,9.622332967000000281e+03,9.618513897999999244e+03,4.148284335999999712e+03,4.071442250999999942e+03,4.630642125999999735e+03,8.112816675000000032e+03,4.914594605000000229e+03,9.017420318000000407e+03,7.895545528999999988e+03,5.826400319000000309e+03,7.254557941000000028e+03,6.356080283999999665e+03,5.839283846999999696e+03,7.772767617999999857e+03,4.055514084999999795e+03
2.445747625999999855e+03,6.113767310999999609e+03,3.250227507000000060e+03,6.770138439999999719e+03,3.612700097999999798e+03,6.130265750999999909e+03,7.356974315999999817e+03,7.139639272000000346e+03,4.959641504999999597e+03,1.269668697000000066e+03,2.534423866999999973e+03,2.598478404999999839e+03,6.068386840999999549e+03,5.859101480999999694e+03,0.000000000000000000e+00,6.988833378999999695e+03,1.838106974999999920e+03,1.571418568999999934e+03,2.791163120000000163e+03,2.536821879999999965e+03,4.286440249999999651e+03,7.991687994000000117e+02,1.647059929000000011e+03,1.923844718000000057e+03,5.791350648999999976e+03,6.117623869000000013e+03,4.686164854999999989e+03,4.876514535999999680e+03,5.625222407999999632e+03,4.806485090000000127e+03,5.998519226000000344e+03,5.994430922999999893e+03,4.784377336999999898e+03,4.839193723000000318e+03,5.911903650000000198e+03,5.150559863000000405e+03,4.821300143999999818e+03,5.729145531999999548e+03,7.566474243999999999e+03,6.862720572000000175e+03,4.975764674000000014e+03,3.820370617000000038e+03,6.859294617999999900e+03,9.610804705000000467e+03,5.041129079999999703e+03
9.420915455000000293e+03,1.307439538999999968e+04,1.020864560999999958e+04,1.356006640999999945e+03,3.376404774000000089e+03,9.983175763999999617e+03,8.104982135000000198e+03,2.747113096999999925e+03,1.134692605000000003e+04,7.325507090000000062e+03,4.609627163000000110e+03,4.419488470000000234e+03,1.200369141999999920e+04,1.187427110999999968e+04,6.988833378999999695e+03,0.000000000000000000e+00,5.968313635000000431e+03,5.559467959999999948e+03,4.295132486999999855e+03,4.608905862999999954e+03,2.702569610999999895e+03,6.276565217999999732e+03,7.289679895000000215e+03,8.509261782999999923e+03,1.277631612999999925e+04,1.307835403000000042e+04,8.373636167000000569e+03,9.096143813000000591e+03,9.988135213999999905e+03,8.413815592999999353e+03,3.122539290000000165e+03,3.123712383000000045e+03,8.500587186000000656e+03,8.602183595000000423e+03,9.042004564000000755e+03,4.515112103000000388e+03,7.858762469999999666e+03,3.782625000000000000e+03,7.747216419000000315e+03,9.005749676999999792e+03,5.485837868999999955e+03,5.787594799999999850e+03,8.989479697000000670e+03,1.096017728999999963e+04,8.762075736000000688e+03
3.779600217000000157e+03,7.273537027000000307e+03,4.478166143000000375e+03,6.092090704000000187e+03,2.816933128000000124e+03,5.120150421000000279e+03,5.650772401999999602e+03,5.571482906999999614e+03,5.384043518999999833e+03,3.006553183999999874e+03,2.450441406999999799e+03,2.206117306000000099e+03,6.147203332000000046e+03,5.991174109999999928e+03,1.838106974999999920e+03,5.968313635000000431e+03,0.000000000000000000e+00,8.652287384999999631e+02,1.753585415999999896e+03,2.454531034999999974e+03,3.391498189999999795e+03,1.157487071000000014e+03,1.322979916999999887e+03,2.610900275999999849e+03,7.060872997999999825e+03,7.277644003999999768e+03,3.474921307999999954e+03,3.917624787000000197e+03,4.795494373999999880e+03,3.577911398000000190e+03,4.371336734999999862e+03,4.367166626000000178e+03,3.596572486000000026e+03,3.676787666000000172e+03,4.626159241000000293e+03,3.351780757999999878e+03,3.391331262000000152e+03,4.007651453999999831e+03,5.804415968999999677e+03,5.378778793000000405e+03,3.138696598999999878e+03,2.002529800000000023e+03,5.372150835999999799e+03,8.095200364000000263e+03,3.883904278999999860e+03
3.897375876999999946e+03,7.524036428000000342e+03,4.665817876000000069e+03,5.516875218000000132e+03,2.238092204999999922e+03,5.980891574000000219e+03,6.390087446000000455e+03,5.568359159999999974e+03,5.928210194000000229e+03,2.490722795000000133e+03,1.615290072999999893e+03,1.430685212999999976e+03,6.810335484000000179e+03,6.637157259999999951e+03,1.571418568999999934e+03,5.559467959999999948e+03,8.652287384999999631e+02,0.000000000000000000e+00,1.272119633000000022e+03,1.619256955999999946e+03,2.880932574999999815e+03,7.756740875000000415e+02,1.897826864999999998e+03,2.968370870000000195e+03,7.250160937999999987e+03,7.528035359000000426e+03,4.340083263000000443e+03,4.770118440999999621e+03,5.638819097999999940e+03,4.443127894000000197e+03,4.434315317999999934e+03,4.430253114000000096e+03,4.461533513999999741e+03,4.541310467999999673e+03,5.488253592000000026e+03,3.693949423000000024e+03,4.244495565000000170e+03,4.197465135999999802e+03,6.494251323000000411e+03,6.211403419999999642e+03,3.691161086999999952e+03,2.670397029000000202e+03,6.204066977000000406e+03,8.910292198999999528e+03,4.748568677000000207e+03
5.166432805000000371e+03,8.795898945000000822e+03,5.937787511000000450e+03,4.339763961999999992e+03,1.067109535000000051e+03,6.604442997000000105e+03,6.284990012000000206e+03,4.425518130999999812e+03,7.112659020000000055e+03,3.476302634000000126e+03,1.313346054999999978e+03,8.932630632000000332e+02,7.900623086999999941e+03,7.744551956999999675e+03,2.791163120000000163e+03,4.295132486999999855e+03,1.753585415999999896e+03,1.272119633000000022e+03,0.000000000000000000e+00,1.316893728000000010e+03,1.648098498000000063e+03,2.023233404999999948e+03,3.040179200000000037e+03,4.215770518000000266e+03,8.521017573999999513e+03,8.799901585999999952e+03,4.911496559000000161e+03,5.478068901999999980e+03,6.382080390000000079e+03,4.994501696999999695e+03,3.372050845000000209e+03,3.368227233000000069e+03,5.041256368999999722e+03,5.133591438000000380e+03,5.931707596000000194e+03,3.003683794999999918e+03,4.642051838999999745e+03,3.277065310999999838e+03,6.264259595999999874e+03,6.429040732000000389e+03,3.331886644000000160e+03,2.657634296000000177e+03,6.418459692000000359e+03,9.003284537999999884e+03,5.331530080999999882e+03
4.966386316000000079e+03,8.629736248999999589e+03,5.777054629999999634e+03,4.249437141999999767e+03,1.359865821000000096e+03,7.565885881000000154e+03,7.571210261000000173e+03,5.397006795000000238e+03,7.386320866000000024e+03,2.718271165999999994e+03,4.177319715000000322e+00,4.280470184000000131e+02,8.359016557000000830e+03,8.173948658000000250e+03,2.536821879999999965e+03,4.608905862999999954e+03,2.454531034999999974e+03,1.619256955999999946e+03,1.316893728000000010e+03,0.000000000000000000e+00,1.991935363000000052e+03,2.011899292000000059e+03,3.469395985000000110e+03,4.347617698000000019e+03,8.279668433999999252e+03,8.633517744999999195e+03,5.900923630999999659e+03,6.371742551000000276e+03,7.249209181999999601e+03,5.997549004000000423e+03,4.478566146999999546e+03,4.475112710999999763e+03,6.026042005000000245e+03,6.110501879999999801e+03,7.005848995999999715e+03,4.305043002000000342e+03,5.732148815999999897e+03,4.493933334999999715e+03,7.570932133999999678e+03,7.616133093999999801e+03,4.642773621000000276e+03,3.885434116999999787e+03,7.606836151999999856e+03,1.024476900000000023e+04,6.315893194999999650e+03
6.719336792000000059e+03,1.037650513999999930e+04,7.509564198000000033e+03,2.707674606000000040e+03,6.760417294999999740e+02,7.986298598999999740e+03,7.021654873999999836e+03,3.553123461000000134e+03,8.760713623999999982e+03,4.691808898000000227e+03,1.991730634000000009e+03,1.738361895999999888e+03,9.529729219999999259e+03,9.379087273999999525e+03,4.286440249999999651e+03,2.702569610999999895e+03,3.391498189999999795e+03,2.880932574999999815e+03,1.648098498000000063e+03,1.991935363000000052e+03,0.000000000000000000e+00,3.578964081000000078e+03,4.688034579000000122e+03,5.847569266000000425e+03,1.007405637000000024e+04,1.038044543999999951e+04,6.299698605999999927e+03,6.937202263000000130e+03,7.846982791000000361e+03,6.366768834000000425e+03,2.860303487000000132e+03,2.857782820999999785e+03,6.430782051999999567e+03,6.528556529999999839e+03,7.196472891999999774e+03,3.319225096000000121e+03,5.920585654999999861e+03,3.120027622999999949e+03,6.858312783999999738e+03,7.486160928999999669e+03,4.032374929000000066e+03,3.801494639000000006e+03,7.472961994000000232e+03,9.866592531000000236e+03,6.714661852000000181e+03
3.149279949000000215e+03,6.798096940000000359e+03,3.932119896000000153e+03,6.147109800999999607e+03,2.915009738000000198e+03,5.952075625000000400e+03,6.797528441000000385e+03,6.341746170999999777e+03,5.375416565000000446e+03,1.854551733000000013e+03,2.008682346999999936e+03,1.969401301999999987e+03,6.362023954999999660e+03,6.171699319999999716e+03,7.991687994000000117e+02,6.276565217999999732e+03,1.157487071000000014e+03,7.756740875000000415e+02,2.023233404999999948e+03,2.011899292000000059e+03,3.578964081000000078e+03,0.000000000000000000e+00,1.544878668000000062e+03,2.345284838000000036e+03,6.506195082000000184e+03,6.802047475000000304e+03,4.394360332999999628e+03,4.706617185000000063e+03,5.525175151000000369e+03,4.507988940999999613e+03,5.199489986999999928e+03,5.195403940000000148e+03,4.505349546000000373e+03,4.573183453999999983e+03,5.596501854000000094e+03,4.382495864999999867e+03,4.421048396999999568e+03,4.937492653000000246e+03,6.961026770999999826e+03,6.445771775000000162e+03,4.270689594999999827e+03,3.157526956000000155e+03,6.440487003999999615e+03,9.182129473000000871e+03,4.780409929000000375e+03
2.675774747999999818e+03,6.006901339000000007e+03,3.284724466000000120e+03,7.372918144000000211e+03,4.084574716000000080e+03,4.491585071000000426e+03,5.908387154000000010e+03,6.800344232000000375e+03,4.072944484000000102e+03,2.894260094000000208e+03,3.465724549000000025e+03,3.326054607000000033e+03,4.912511571000000004e+03,4.740241618000000017e+03,1.647059929000000011e+03,7.289679895000000215e+03,1.322979916999999887e+03,1.897826864999999998e+03,3.040179200000000037e+03,3.469395985000000110e+03,4.688034579000000122e+03,1.544878668000000062e+03,0.000000000000000000e+00,1.352852249999999913e+03,5.831144828000000416e+03,6.011044009999999616e+03,3.047072247000000061e+03,3.237428672999999890e+03,4.015149612000000161e+03,3.168668118999999933e+03,5.579813589000000320e+03,5.575652804999999717e+03,3.141976857000000109e+03,3.194456004000000121e+03,4.274795165000000452e+03,4.382484414999999899e+03,3.235418744000000061e+03,5.142464254000000437e+03,6.191027264999999716e+03,5.269576446000000033e+03,3.926653130000000147e+03,2.719866309000000001e+03,5.267440674000000399e+03,8.014318618999999671e+03,3.395406946000000062e+03
1.416662927000000082e+03,4.666246600000000399e+03,1.940150883000000022e+03,8.474254014000000097e+03,5.205737460000000283e+03,4.783297008999999889e+03,6.900853548000000046e+03,8.147570394000000306e+03,3.049258492999999817e+03,2.810711102000000210e+03,4.344598581999999624e+03,4.311136360999999852e+03,4.151694430999999895e+03,3.938431967999999870e+03,1.923844718000000057e+03,8.509261782999999923e+03,2.610900275999999849e+03,2.968370870000000195e+03,4.215770518000000266e+03,4.347617698000000019e+03,5.847569266000000425e+03,2.345284838000000036e+03,1.352852249999999913e+03,0.000000000000000000e+00,4.478798772000000099e+03,4.670369802999999592e+03,3.694156230000000050e+03,3.593941752000000179e+03,4.156902602000000115e+03,3.817476341999999931e+03,6.929715737000000445e+03,6.925550887000000330e+03,3.751725816000000123e+03,3.770744023000000197e+03,4.872018675000000258e+03,5.725933444000000236e+03,4.085183983999999782e+03,6.494895005000000310e+03,7.256450611999999637e+03,6.019053351999999904e+03,5.218897210000000086e+03,4.022423330999999962e+03,6.020644729999999981e+03,8.702707335999999486e+03,3.941483996999999817e+03
3.356993054999999913e+03,5.853283608000000413e+02,2.590620816000000104e+03,1.252849317999999948e+04,9.402189678000000640e+03,7.529686703000000307e+03,1.070487515999999960e+04,1.262244543999999951e+04,3.263286349999999857e+03,5.762981563000000278e+03,8.277857045999999173e+03,8.385494153999999980e+03,4.415514154999999846e+03,4.199477353999999650e+03,5.791350648999999976e+03,1.277631612999999925e+04,7.060872997999999825e+03,7.250160937999999987e+03,8.521017573999999513e+03,8.279668433999999252e+03,1.007405637000000024e+04,6.506195082000000184e+03,5.831144828000000416e+03,4.478798772000000099e+03,0.000000000000000000e+00,5.863020553000000064e+02,7.306595672999999806e+03,6.796201903999999558e+03,6.790325471000000107e+03,7.405872811000000183e+03,1.140744465999999920e+04,1.140327727000000050e+04,7.297741743999999926e+03,7.263093711000000440e+03,8.172755266999999549e+03,1.018205899999999929e+04,7.912444018000000142e+03,1.096991063000000031e+04,1.118161692000000039e+04,9.435931570999999167e+03,9.596117877999999109e+03,8.432488033999999971e+03,9.444404626999999891e+03,1.174425355999999920e+04,7.347551741000000220e+03
